title,building1,building2,price,bedroom,bathroom,area
Best Deal| 1 B/R Apt |High Floor|O2 Residence,JLT Jumeirah Lake Towers,O2 Residence,80000,1 Bedrooms,2 Bathrooms,1000,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/29/best-deal-1-br-apt-high-floor-o2-residence-2/
Unfurnished | Largest 1 Bedroom Layout of JLT | Close to Metro,JLT Jumeirah Lake Towers,Lake View,80000,1 Bedrooms,2 Bathrooms,1411,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/29/unfurnished-largest-1-bedroom-layout-of-jl-2/
Fully furnished | Saba Tower | Available,JLT Jumeirah Lake Towers,Saba Tower 2,80000,1 Bedrooms,2 Bathrooms,706,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/29/fully-furnished-saba-tower-available-2/
"Very High Floor, Amazaing View,Best Deal",JLT Jumeirah Lake Towers,Saba Tower 2,80000,1 Bedrooms,2 Bathrooms,921,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/28/very-high-floor-amazaing-view-best-deal-2/
STUNNING LAKE VIEW|HUGE 1BHK| NEAR METRO,JLT Jumeirah Lake Towers,Jumeirah Bay 1,80000,1 Bedrooms,2 Bathrooms,854,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/28/stunning-lake-view-huge-1bhk-near-metro-2/
Huge 1BR+S | High Floor In Concord Tower,JLT Jumeirah Lake Towers,Concorde,80000,1 Bedrooms,2 Bathrooms,1245,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/28/huge-1br-s-high-floor-in-concord-tower-2/
Fully Furnished / 1 Bed / Pets Allowed,JLT Jumeirah Lake Towers,Saba Tower 2,80000,1 Bedrooms,2 Bathrooms,705,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/27/fully-furnished-1-bed-pets-allowed-2/
Big Size 1 bed for Best Price  Free Chiller in Green lakes,JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,1085,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/26/big-size-1-bed-for-best-price-free-chiller-2/
"Amazing Deal - 1 BR Apt, Green Lakes S3, 80k",JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,991,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/26/amazing-deal-1-br-apt-green-lakes-s3-80k-2/
"Ideal furnished1 BHK, SABA 2 TowerJLT.",JLT Jumeirah Lake Towers,Saba Tower 2,80000,1 Bedrooms,1 Bathrooms,800,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/25/ideal-furnished1-bhk-saba-2-towerjlt-2/
Fully Furnished 1BR with Balcony for Rent in Saba Tower JLT,JLT Jumeirah Lake Towers,Saba Tower 2,80000,1 Bedrooms,2 Bathrooms,710,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/25/fully-furnished-1br-with-balcony-for-rent--2/
"Spacious 1BR in Laguna Tower, JLT Cluster A",JLT Jumeirah Lake Towers,Laguna Tower,80000,1 Bedrooms,2 Bathrooms,1113,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/22/spacious-1br-in-laguna-tower-jlt-cluster-a-2/
Lake View | 12 Cheques | Furnished,JLT Jumeirah Lake Towers,Global Lake View,80000,1 Bedrooms,1 Bathrooms,652,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/22/lake-view-12-cheques-furnished-2/
Business Bay I Westburry I One Bedroom,JLT Jumeirah Lake Towers,Westburry Tower 2,80000,1 Bedrooms,1 Bathrooms,850,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/22/business-bay-i-westburry-i-one-bedroom-2/
"MH- 80K IN 4 CHEQS, BIG 1 BED FOR RENT IN JLT , LAKE VIEW CLUSTER B , 5 MIN WALK",JLT Jumeirah Lake Towers,Lake View,80000,1 Bedrooms,2 Bathrooms,1415,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/21/mh-82k-in-4-cheqs-big-1-bed-for-rent-in-jl-2/
FULL LAKE VIEW - 1BR With Storage In Golcrest Views 1 JLT,JLT Jumeirah Lake Towers,Goldcrest Views 1,80000,1 Bedrooms,2 Bathrooms,950,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/20/full-lake-view-1br-with-storage-in-golcres-2/
Furnished 1Br in Lake Terrace,JLT Jumeirah Lake Towers,Lake Terrace,80000,1 Bedrooms,1 Bathrooms,718,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/20/furnished-1br-in-lake-terrace-2/
"1BR, Fully Furnished, Close to Metro, O2 Residences",JLT Jumeirah Lake Towers,O2 Residence,80000,1 Bedrooms,1 Bathrooms,798,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/19/1br-fully-furnished-close-to-metro-o2-resi-2/
Luxury Upgraded Apartment | O2 Residence,JLT Jumeirah Lake Towers,O2 Residence,80000,1 Bedrooms,2 Bathrooms,866,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/19/luxury-upgraded-apartment-o2-residence-2/
1 bed I Furnished I balcony I O2 Residence,JLT Jumeirah Lake Towers,O2 Residence,80000,1 Bedrooms,2 Bathrooms,798,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/19/1-bed-i-furnished-i-balcony-i-o2-residence-2/
1 bed I Furnished I with balcony I O2 Residence,JLT Jumeirah Lake Towers,O2 Residence,80000,1 Bedrooms,2 Bathrooms,798,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/19/1-bed-i-furnished-i-with-balcony-i-o2-resi-2/
1 bedroom in O2 JLT fully furnished - Dec 17th,JLT Jumeirah Lake Towers,O2 Residence,80000,1 Bedrooms,1 Bathrooms,798,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/15/1-bedroom-in-o2-jlt-fully-furnished-2/
"1 B/R APT AT ICON TOWER , COMMUNITY VIEW",JLT Jumeirah Lake Towers,Icon Tower 2,55000,1 Bedrooms,2 Bathrooms,750,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/31/1-br-apt-at-icon-tower-community-view-2/
Low Floor Large 1 Bed I Cluster N,JLT Jumeirah Lake Towers,Lake Point,59999,1 Bedrooms,2 Bathrooms,980,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/10/low-floor-large-1-bed-i-cluster-n-2/
Chiller free/ High floor/ Balcony,JLT Jumeirah Lake Towers,Concorde,60000,1 Bedrooms,2 Bathrooms,730,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/9/25/spacious-1-br-apartment-on-high-floor-equi-2/
Refurbished 1BR Duplex w/ refreshing lake view,JLT Jumeirah Lake Towers,Jumeirah Bay 1,75000,1 Bedrooms,2 Bathrooms,978,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/21/refurbished-1br-duplex-w-refreshing-lake-v-2/
"Large, 1 Bed w/ lake view in Arch Tower.",JLT Jumeirah Lake Towers,Dubai Arch,78000,1 Bedrooms,2 Bathrooms,1000,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/4/5/large-1-bed-lake-view-in-arch-tower-on-ren-2/
Kitchen equipped|Lake view|Multiple chq|JLT,JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,1012,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/14/kitchen-equipped-lake-view-multiple-chq-jl-2/
Unfurnished Apt | 1 Bedroom | Available,JLT Jumeirah Lake Towers,Laguna Tower,80000,,,,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/14/unfurnished-apt-1-bedroom-available-2/
Huge| 1bed |Close to Metro|Green Lakes 3,JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,991,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/14/huge-1bed-close-to-metro-green-lakes-3-2/
Best Price | 1 Bed  | Green Lakes3 | 80k,JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,1085,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/14/best-price-1-bed-green-lakes3-80k-2/
CHILLER FREE SPACIOUS 1 BEDROOM APARTMENT IN GREEN LAKES 3,JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,990,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/13/chiller-free-spacious-1-bedroom-apartment--2/
Best Price for Chiller Free 1 bedroom in Green Lakes,JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,1086,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/13/best-price-for-chiller-free-1-bedroom-in-g-2/
Chiller Free Amazing View Large 1 BR Apt in Green Lakes,JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,1012,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/13/chiller-free-amazing-view-large-1-br-apt-i-2/
Best Price | 1bed  | Green Lakes | Jlt |,JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,1085,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/12/best-price-1bed-green-lakes-jlt--2/
1 bedroom 2 bathroom saba tower 3,JLT Jumeirah Lake Towers,Saba Tower 3,80000,1 Bedrooms,2 Bathrooms,902,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/12/1-bedroom-2-bathroom-saba-tower-3-2/
JLT Lake terrace 1 Bedroom available for rent from 20th Jan! call now for viewing!,JLT Jumeirah Lake Towers,Lake Terrace,80000,1 Bedrooms,2 Bathrooms,754,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/11/jlt-lake-terrace-1-bedroom-available-for-r-2/
Vacant | Corner 1BR Unit with Lake Views,JLT Jumeirah Lake Towers,Laguna Tower,80000,1 Bedrooms,2 Bathrooms,882,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/10/vacant-corner-1br-unit-with-lake-views-2/
Spacious Luxury 1Bed + Balcony Al Sheraa,JLT Jumeirah Lake Towers,Al Shera,80000,1 Bedrooms,2 Bathrooms,1021,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/8/spacious-luxury-1bed-balcony-al-sheraa-2/
!!HOT DEAL!! 1 Bed ( 1175sqft ) Movenpick Laguna Tower - JLT @80k,JLT Jumeirah Lake Towers,Laguna Tower,80000,1 Bedrooms,2 Bathrooms,1175,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/6/-hot-deal-1-bed-1175sqft-movenpick-laguna--2/
1 Bed - 1250sqft (Movenpick Laguna Tower JLT ) @80k,JLT Jumeirah Lake Towers,Laguna Tower,80000,1 Bedrooms,2 Bathrooms,1250,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/6/1-bed-1250sqft-movenpick-laguna-tower-jlt--2/
furnished 1BR for rent in JLT v3 tower with balcony,JLT Jumeirah Lake Towers,V3 Tower,80000,1 Bedrooms,2 Bathrooms,850,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/4/furnished-1br-for-rent-in-jlt-v3-tower-wit-2/
Vacant 1BR fully furnished for rent in JLT Armada Tower,JLT Jumeirah Lake Towers,Armada 1,80000,1 Bedrooms,2 Bathrooms,900,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/4/vacant-1br-fully-furnished-for-rent-in-jlt-2/
furnished 1BR for rent in JLT v3 tower,JLT Jumeirah Lake Towers,V3 Tower,80000,1 Bedrooms,2 Bathrooms,850,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/4/furnished-1br-for-rent-in-jlt-v3-tower-2/
Lake View Huge 1 Bedroom+hall in Palladium Tower,JLT Jumeirah Lake Towers,Palladium,80000,1 Bedrooms,2 Bathrooms,1000,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/2/lake-view-huge-1-bedroom-hall-in-palladium-2/
Furnished Lake View Stunning Unit With Balcony,JLT Jumeirah Lake Towers,Lake City,80000,1 Bedrooms,2 Bathrooms,737,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/31/furnished-lake-view-stunning-unit-with-bal-2/
"1BHK I AED 80,000 I Saba 3 I Jumeirah Lake Tower",JLT Jumeirah Lake Towers,Saba Tower 3,80000,1 Bedrooms,2 Bathrooms,902,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/30/1bhk-i-aed-80-000-i-saba-3-i-jumeirah-lake-2/
VACANT 1 BEDROOM FOR RENT I HIGHER FLOOR WITH BALCONY I SZR VIEW,JLT Jumeirah Lake Towers,Saba Tower 3,80000,1 Bedrooms,2 Bathrooms,900,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/25/vacant-1-bedroom-for-rent-i-higher-floor-w-2/
1 Bed Fully Furnished | Saba 3 | Cluster Q,JLT Jumeirah Lake Towers,Saba Tower 3,80000,1 Bedrooms,2 Bathrooms,902,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/25/1-bed-fully-furnished-saba-3-cluster-q-2/
JLT - 1BR available for rent @ Saba Tower,JLT Jumeirah Lake Towers,,80000,1 Bedrooms,1 Bathrooms,750,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/22/jlt-1br-available-for-rent-saba-tower-2/
1 Bedroom /High Floor / Saba Tower 3,JLT Jumeirah Lake Towers,Saba Tower 3,80000,1 Bedrooms,2 Bathrooms,902,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/20/1-bedroom-high-floor-saba-tower-3-2/
High Floor 1BR with Lake View Vacant in JLT,JLT Jumeirah Lake Towers,Green Lakes 3,80000,1 Bedrooms,2 Bathrooms,1012,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/16/high-floor-1br-with-lake-view-vacant-in-jl-2/
"1 B/R APT AT ICON TOWER , COMMUNITY VIEW",JLT Jumeirah Lake Towers,Icon Tower 2,55000,1 Bedrooms,2 Bathrooms,750,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/31/1-br-apt-at-icon-tower-community-view-2/
Low Floor Large 1 Bed I Cluster N,JLT Jumeirah Lake Towers,Lake Point,59999,1 Bedrooms,2 Bathrooms,980,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/10/low-floor-large-1-bed-i-cluster-n-2/
Chiller free/ High floor/ Balcony,JLT Jumeirah Lake Towers,Concorde,60000,1 Bedrooms,2 Bathrooms,730,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/9/25/spacious-1-br-apartment-on-high-floor-equi-2/
V3|1bed|Unfurnished|Meadows view|lower floor,JLT Jumeirah Lake Towers,V3 Tower,73000,1 Bedrooms,2 Bathrooms,807,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/15/v3-1bed-unfurnished-meadows-view-lower-flo-2/
Biggest 1Bed Best Tower in JLT Al Sheraa,JLT Jumeirah Lake Towers,Al Shera,75000,1 Bedrooms,2 Bathrooms,1021,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/21/biggest-1bed-best-tower-in-al-sheraa-jlt-2/
SPACIOUS 1 BEDROOM with study and laundry room for rent,JLT Jumeirah Lake Towers,Concorde,80000,1 Bedrooms,2 Bathrooms,1400,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/15/1-bedroom-with-study-and-laundry-room-for--2/
1 Bed (1300sqft) Lakeview Tower - JLT @80k,JLT Jumeirah Lake Towers,Lake View,80000,1 Bedrooms,2 Bathrooms,1300,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/12/1-bed-1300sqft-lakeview-tower-jlt-85k-2/
Unique 1BR Loft Apartment | Jumeirah Bay,JLT Jumeirah Lake Towers,Jumeirah Bay 1,80000,1 Bedrooms,2 Bathrooms,853,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/6/unique-1br-loft-apartment-jumeirah-bay-2/
1 Bedroom apartment next to Metro St./1 Month free,JLT Jumeirah Lake Towers,Jumeirah Bay 1,80000,1 Bedrooms,2 Bathrooms,900,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/1/1-bedroom-apartment-next-to-metro-st1-mont-2/
Lake View One Bedroom Apartment for Rent,JLT Jumeirah Lake Towers,Lake Terrace,80000,1 Bedrooms,2 Bathrooms,750,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/9/27/lake-view-one-bedroom-apartment-for-rent-2/
LOVELY 1Bedroom APT 1Month Free l JLT X1,JLT Jumeirah Lake Towers,,80000,1 Bedrooms,2 Bathrooms,853,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/9/19/lovely-1bedroom-apt-1month-free-l-jlt-x1-2/
VACANT 1 BEDROOM FOR RENT NEAR TO METRO I HIGHER FLOOR,JLT Jumeirah Lake Towers,Jumeirah Bay 1,80000,,,,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/9/11/vacant-1-bedroom-for-rent-near-to-metro-i--2/
Furnished 1 Bed with Marina View in JLT,JLT Jumeirah Lake Towers,O2 Residence,80000,1 Bedrooms,2 Bathrooms,786,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/8/9/furnished-1-bed-with-marina-view-in-jlt-2/
Spacious Layout Amazing Park View Vacant,JLT Jumeirah Lake Towers,Saba Tower 3,80000,1 Bedrooms,2 Bathrooms,811,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/8/6/spacious-layout-amazing-park-view-vacant-2/
Golf Course Views | Fully Furnished 1 BR,JLT Jumeirah Lake Towers,Lake Shore,80000,1 Bedrooms,2 Bathrooms,967,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/7/16/golf-course-views-fully-furnished-1-br-2/
Furnished 1BR + Storage with Marina view,JLT Jumeirah Lake Towers,Madina,80000,1 Bedrooms,2 Bathrooms,1028,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/5/15/1br-storage-with-marina-view-madina-tower-2/
Vacant 1BR for rent in JLT AL Shera Tower,JLT Jumeirah Lake Towers,Al Shera,80000,1 Bedrooms,2 Bathrooms,1007,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/5/11/vacant-1br-for-rent-in-jlt-al-shera-tower-2/
1 Bed : 1000sqft - Movenpick Laguna JLT @80k,JLT Jumeirah Lake Towers,Laguna Tower,80000,1 Bedrooms,2 Bathrooms,1000,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/3/25/1-bed-100sqft-movenpick-laguna-jlt-85k-2-2/
1 Bedroom For Rent In Al Shera Tower JLT,JLT Jumeirah Lake Towers,Al Shera,80000,1 Bedrooms,2 Bathrooms,993,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/3/16/1-bedroom-for-rent-in-al-shera-tower-jlt-2/
"ONE BEDROOM IN AL SHERA TOWER, JLT",JLT Jumeirah Lake Towers,Al Shera,80000,1 Bedrooms,2 Bathrooms,1028,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2017/12/24/one-bedroom-in-al-shera-tower-jlt-2/
"1 Bedroom on High  floor with SZR view in Alshera tower, JLT",JLT Jumeirah Lake Towers,Al Shera,80000,1 Bedrooms,2 Bathrooms,1025,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2017/10/4/1-bedroom-on-middle-floor-with-lake-view-i-2/
Modern Furnished | Saba Tower 2 | 1 BR Apt,JLT Jumeirah Lake Towers,Saba Tower 2,82000,1 Bedrooms,2 Bathrooms,707,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/27/modern-furnished-saba-tower-2-1-br-apt-2/
high floor 1 bedroom apartment for rent in JLT,JLT Jumeirah Lake Towers,Palladium,82000,1 Bedrooms,2 Bathrooms,1000,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/24/high-floor-1-bedroom-apartment-for-rent-in-2/
"X1 Tower, JLT, Duplex 1 Bedroom For Rent",JLT Jumeirah Lake Towers,Jumeirah Bay 1,82000,1 Bedrooms,2 Bathrooms,977,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/14/x1-tower-jlt-duplex-1-bedroom-for-rent-2/
X1|Duplex| Duplex|Higher Floor|Balcony|Bright  Lake view,JLT Jumeirah Lake Towers,X1,82000,1 Bedrooms,2 Bathrooms,968,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/9/10/x1-duplex-duplex-higher-floor-balcony-brig-2/
Fully furnished 1 br in Green Lakes S1 Tower,JLT Jumeirah Lake Towers,,83000,1 Bedrooms,2 Bathrooms,1012,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/10/fully-furnished-1-br-in-green-lakes-s1-tow-2/
Spacious 1BHK|Full Marina View|Near Metro,JLT Jumeirah Lake Towers,Saba Tower 2,84000,1 Bedrooms,2 Bathrooms,706,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/25/spacious-1bhk-full-marina-view-near-metro-2/
"1 BR, SABA2, Fully Furnished",JLT Jumeirah Lake Towers,Saba Tower 2,84000,1 Bedrooms,2 Bathrooms,800,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/25/1-br-saba2-fully-furnished-2/
"1 BR, SABA2, Fully Furnished, DIRECT FROM THE OWNER!!!",JLT Jumeirah Lake Towers,Saba Tower 2,84000,1 Bedrooms,2 Bathrooms,800,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/21/1-br-saba2-fully-furnished-direct-from-own-2/
High Floor with Shk Zayed and Marina View,JLT Jumeirah Lake Towers,Green Lakes 1,84400,1 Bedrooms,2 Bathrooms,1012,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/6/23/high-floor-with-shk-zayed-and-marina-view-2/
"1 B/R APT AT ICON TOWER , COMMUNITY VIEW",JLT Jumeirah Lake Towers,Icon Tower 2,55000,1 Bedrooms,2 Bathrooms,750,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/31/1-br-apt-at-icon-tower-community-view-2/
Low Floor Large 1 Bed I Cluster N,JLT Jumeirah Lake Towers,Lake Point,59999,1 Bedrooms,2 Bathrooms,980,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/10/10/low-floor-large-1-bed-i-cluster-n-2/
Chiller free/ High floor/ Balcony,JLT Jumeirah Lake Towers,Concorde,60000,1 Bedrooms,2 Bathrooms,730,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/9/25/spacious-1-br-apartment-on-high-floor-equi-2/
Refurbished 1BR Duplex w/ refreshing lake view,JLT Jumeirah Lake Towers,Jumeirah Bay 1,75000,1 Bedrooms,2 Bathrooms,978,https://dubai.dubizzle.com/property-for-rent/residential/apartmentflat/2018/11/21/refurbished-1br-duplex-w-refreshing-lake-v-2/
